ID	Species	MLST	Locus_1	Locus_2	Locus_3	Locus_4	Locus_5	Locus_6	Locus_7	
ERR1817013.fa	lmonocytogenes	1038	abcZ(7)	bglA(14)	cat(37)	dapE(6)	dat(1)	ldh(27)	lhkA(1)	
ERR1817014.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
ERR1817015.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(29)	dat(5)	ldh(3)	lhkA(1)	
ERR1817084.fa	lmonocytogenes	1038	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1817085.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1817086.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
ERR1817087.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
ERR1817088.fa	lmonocytogenes	1038	abcZ(7)	bglA(14)	cat(10)	dapE(272)	dat(9)	ldh(8)	lhkA(1)	
ERR1817089.fa	lmonocytogenes	1038	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1817090.fa	lmonocytogenes	1038	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1817091.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(29)	dat(5)	ldh(3)	lhkA(1)	
ERR1817092.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1817093.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(29)	dat(5)	ldh(3)	lhkA(1)	
ERR1817094.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(8)	dapE(62)	dat(6)	ldh(7)	lhkA(34)	
ERR1817095.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(29)	dat(5)	ldh(3)	lhkA(1)	
ERR1897924.fa	lmonocytogenes	1038	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
ERR1897925.fa	lmonocytogenes	1038	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
ERR1897926.fa	lmonocytogenes	1038	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1940707.fa	lmonocytogenes	1038	abcZ(5)	bglA(10)	cat(8)	dapE(6)	dat(1)	ldh(253)	lhkA(1)	
ERR1940708.fa	lmonocytogenes	1038	abcZ(5)	bglA(7)	cat(6)	dapE(4)	dat(5)	ldh(183)	lhkA(1)	
ERR1940709.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1940710.fa	lmonocytogenes	1038	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(233)	lhkA(1)	
ERR1940711.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(411)	lhkA(1)	
ERR1940712.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(412)	lhkA(1)	
ERR1940713.fa	lmonocytogenes	1038	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1940714.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1940715.fa	lmonocytogenes	1038	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(16)	lhkA(1)	
ERR1940716.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(413)	lhkA(1)	
ERR1940717.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(233)	lhkA(1)	
ERR1940718.fa	lmonocytogenes	1038	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(65)	lhkA(1)	
ERR1940719.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940720.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(411)	lhkA(1)	
ERR1940721.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(24)	lhkA(1)	
ERR1940722.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(30)	lhkA(3)	
ERR1940723.fa	lmonocytogenes	1038	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(28)	lhkA(7)	
ERR1940724.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940725.fa	lmonocytogenes	1038	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
ERR1940726.fa	lmonocytogenes	1038	abcZ(8)	bglA(6)	cat(13)	dapE(6)	dat(5)	ldh(414)	lhkA(1)	
ERR1940727.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1940728.fa	lmonocytogenes	1038	abcZ(7)	bglA(15)	cat(15)	dapE(8)	dat(6)	ldh(415)	lhkA(9)	
ERR1940729.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
ERR1940730.fa	lmonocytogenes	1038	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1940731.fa	lmonocytogenes	1038	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1940732.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(127)	lhkA(3)	
ERR1940733.fa	lmonocytogenes	1038	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(416)	lhkA(1)	
ERR1940734.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(101)	lhkA(3)	
ERR1940735.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(59)	lhkA(3)	
ERR1940736.fa	lmonocytogenes	1038	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
ERR1940737.fa	lmonocytogenes	1038	abcZ(7)	bglA(66)	cat(8)	dapE(87)	dat(6)	ldh(346)	lhkA(1)	
ERR1940738.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
ERR1940739.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(186)	lhkA(1)	
ERR1940740.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(13)	lhkA(1)	
ERR1940741.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(24)	lhkA(1)	
ERR1940742.fa	lmonocytogenes	1038	abcZ(7)	bglA(27)	cat(10)	dapE(41)	dat(5)	ldh(2)	lhkA(1)	
ERR1940743.fa	lmonocytogenes	1038	abcZ(7)	bglA(52)	cat(8)	dapE(6)	dat(1)	ldh(16)	lhkA(1)	
ERR1940744.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(417)	lhkA(3)	
ERR1940745.fa	lmonocytogenes	1038	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
ERR1940746.fa	lmonocytogenes	1038	abcZ(11)	bglA(3)	cat(12)	dapE(38)	dat(3)	ldh(94)	lhkA(2)	
ERR1940747.fa	lmonocytogenes	1038	abcZ(1)	bglA(1)	cat(12)	dapE(17)	dat(2)	ldh(9)	lhkA(3)	
ERR1940748.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940749.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(418)	lhkA(3)	
ERR1940750.fa	lmonocytogenes	1038	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(419)	lhkA(1)	
ERR1940751.fa	lmonocytogenes	1038	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1940752.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(189)	lhkA(1)	
ERR1940753.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(121)	lhkA(1)	
ERR1940754.fa	lmonocytogenes	1038	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(2)	lhkA(1)	
ERR1940755.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940756.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(6)	lhkA(1)	
ERR1940757.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(24)	lhkA(1)	
ERR1940758.fa	lmonocytogenes	1038	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1940759.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(420)	lhkA(1)	
ERR1940760.fa	lmonocytogenes	1038	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1940761.fa	lmonocytogenes	1038	abcZ(1)	bglA(1)	cat(12)	dapE(17)	dat(2)	ldh(1)	lhkA(3)	
ERR1940762.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(421)	lhkA(1)	
ERR1940763.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1940764.fa	lmonocytogenes	1038	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
ERR1940765.fa	lmonocytogenes	1038	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1940766.fa	lmonocytogenes	1038	abcZ(16)	bglA(5)	cat(8)	dapE(7)	dat(13)	ldh(4)	lhkA(1)	
ERR1940767.fa	lmonocytogenes	1038	abcZ(11)	bglA(3)	cat(4)	dapE(26)	dat(3)	ldh(1)	lhkA(4)	
ERR1940768.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(10)	lhkA(3)	
ERR1940769.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(422)	lhkA(1)	
ERR1940770.fa	lmonocytogenes	1038	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(233)	lhkA(1)	
ERR1940771.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1940772.fa	lmonocytogenes	1038	abcZ(5)	bglA(5)	cat(17)	dapE(124)	dat(39)	ldh(2)	lhkA(6)	
ERR1940773.fa	lmonocytogenes	1038	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1940774.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
ERR1940775.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(423)	lhkA(1)	
ERR1940776.fa	lmonocytogenes	1038	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(424)	lhkA(3)	
ERR1940777.fa	lmonocytogenes	1038	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(2)	lhkA(1)	
ERR1940778.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940779.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(172)	lhkA(1)	
ERR1940780.fa	lmonocytogenes	1038	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(105)	lhkA(5)	
ERR1940781.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1940782.fa	lmonocytogenes	1038	abcZ(11)	bglA(1)	cat(12)	dapE(16)	dat(3)	ldh(1)	lhkA(7)	
ERR1940783.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(425)	lhkA(3)	
ERR1940784.fa	lmonocytogenes	1038	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
ERR1940785.fa	lmonocytogenes	1038	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(140)	lhkA(1)	
ERR1940786.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(17)	lhkA(3)	
ERR1940787.fa	lmonocytogenes	1038	abcZ(7)	bglA(13)	cat(19)	dapE(6)	dat(1)	ldh(426)	lhkA(1)	
ERR1940788.fa	lmonocytogenes	1038	abcZ(9)	bglA(10)	cat(15)	dapE(6)	dat(8)	ldh(427)	lhkA(1)	
ERR1940789.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(416)	lhkA(1)	
ERR1940790.fa	lmonocytogenes	1038	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
ERR1940791.fa	lmonocytogenes	1038	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
ERR1940792.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1940793.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(428)	lhkA(1)	
ERR1940794.fa	lmonocytogenes	1038	abcZ(7)	bglA(52)	cat(8)	dapE(6)	dat(1)	ldh(92)	lhkA(1)	
ERR1943455.fa	lmonocytogenes	1038	abcZ(3)	bglA(1)	cat(12)	dapE(70)	dat(2)	ldh(1)	lhkA(5)	
ERR1947061.fa	lmonocytogenes	1038	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(51)	lhkA(1)	
ERR1947062.fa	lmonocytogenes	1038	abcZ(11)	bglA(1)	cat(12)	dapE(16)	dat(3)	ldh(101)	lhkA(7)	
ERR1947063.fa	lmonocytogenes	1038	abcZ(11)	bglA(3)	cat(4)	dapE(26)	dat(3)	ldh(23)	lhkA(4)	
ERR1947064.fa	lmonocytogenes	1038	abcZ(15)	bglA(10)	cat(18)	dapE(18)	dat(1)	ldh(3)	lhkA(1)	
ERR1947065.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(3)	lhkA(1)	
ERR1947066.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(268)	lhkA(1)	
ERR1947067.fa	lmonocytogenes	1038	abcZ(5)	bglA(6)	cat(2)	dapE(9)	dat(5)	ldh(233)	lhkA(1)	
ERR1947068.fa	lmonocytogenes	1038	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1947069.fa	lmonocytogenes	1038	abcZ(16)	bglA(5)	cat(8)	dapE(7)	dat(13)	ldh(133)	lhkA(1)	
ERR1947070.fa	lmonocytogenes	1038	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(48)	lhkA(5)	
ERR1947071.fa	lmonocytogenes	1030	abcZ(5)	bglA(5)	cat(65)	dapE(21)	dat(39)	ldh(2)	lhkA(6)	
ERR1947072.fa	lmonocytogenes	1025	abcZ(1)	bglA(9)	cat(1)	dapE(3)	dat(7)	ldh(430)	lhkA(3)	
ERR1947073.fa	lmonocytogenes	1024	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
ERR1947074.fa	lmonocytogenes	1023	abcZ(5)	bglA(7)	cat(6)	dapE(4)	dat(5)	ldh(4)	lhkA(1)	
ERR1947075.fa	lmonocytogenes	1022	abcZ(17)	bglA(13)	cat(3)	dapE(6)	dat(5)	ldh(198)	lhkA(1)	
ERR1947076.fa	lmonocytogenes	1021	abcZ(5)	bglA(6)	cat(2)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1947077.fa	lmonocytogenes	1021	abcZ(17)	bglA(13)	cat(3)	dapE(6)	dat(5)	ldh(7)	lhkA(1)	
ERR1947078.fa	lmonocytogenes	1020	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(186)	lhkA(1)	
ERR1947079.fa	lmonocytogenes	1019	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(262)	lhkA(6)	
ERR1947080.fa	lmonocytogenes	1018	abcZ(5)	bglA(10)	cat(17)	dapE(20)	dat(1)	ldh(265)	lhkA(1)	
ERR1947081.fa	lmonocytogenes	1017	abcZ(5)	bglA(5)	cat(10)	dapE(6)	dat(5)	ldh(266)	lhkA(48)	
ERR1947082.fa	lmonocytogenes	1016	abcZ(7)	bglA(7)	cat(10)	dapE(4)	dat(5)	ldh(267)	lhkA(1)	
ERR1947083.fa	lmonocytogenes	1015	abcZ(7)	bglA(5)	cat(10)	dapE(21)	dat(1)	ldh(63)	lhkA(1)	
ERR1947084.fa	lmonocytogenes	1014	abcZ(5)	bglA(5)	cat(65)	dapE(21)	dat(39)	ldh(84)	lhkA(6)	
ERR1947085.fa	lmonocytogenes	1013	abcZ(7)	bglA(6)	cat(15)	dapE(6)	dat(5)	ldh(25)	lhkA(1)	
ERR1947086.fa	lmonocytogenes	1012	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(272)	lhkA(1)	
ERR1947087.fa	lmonocytogenes	1012	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(273)	lhkA(1)	
ERR1947088.fa	lmonocytogenes	1008	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(17)	lhkA(3)	
ERR1947089.fa	lmonocytogenes	1008	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(92)	lhkA(1)	
ERR1947090.fa	lmonocytogenes	1008	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(183)	lhkA(1)	
ERR1947091.fa	lmonocytogenes	1007	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(196)	lhkA(1)	
ERR1947092.fa	lmonocytogenes	1006	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(84)	lhkA(1)	
ERR1947093.fa	lmonocytogenes	1006	abcZ(5)	bglA(8)	cat(5)	dapE(7)	dat(6)	ldh(2)	lhkA(1)	
ERR1947094.fa	lmonocytogenes	1004	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(274)	lhkA(1)	
ERR1947095.fa	lmonocytogenes	1003	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(2)	lhkA(1)	
ERR1947096.fa	lmonocytogenes	1002	abcZ(5)	bglA(10)	cat(15)	dapE(6)	dat(8)	ldh(26)	lhkA(1)	
ERR1947097.fa	lmonocytogenes	1001	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(30)	lhkA(7)	
ERR1947098.fa	lmonocytogenes	1000	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1947099.fa	lmonocytogenes	1000	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(59)	lhkA(3)	
ERR1947100.fa	lmonocytogenes	1000	abcZ(7)	bglA(7)	cat(3)	dapE(10)	dat(5)	ldh(6)	lhkA(1)	
ERR1947101.fa	lmonocytogenes	999	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(270)	lhkA(6)	
ERR1947102.fa	lmonocytogenes	999	abcZ(5)	bglA(10)	cat(8)	dapE(21)	dat(6)	ldh(271)	lhkA(1)	
ERR1947103.fa	lmonocytogenes	999	abcZ(5)	bglA(7)	cat(3)	dapE(5)	dat(1)	ldh(8)	lhkA(6)	
ERR1947104.fa	lmonocytogenes	999	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR1947105.fa	lmonocytogenes	999	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1947106.fa	lmonocytogenes	999	abcZ(7)	bglA(15)	cat(15)	dapE(8)	dat(6)	ldh(431)	lhkA(9)	
ERR1947107.fa	lmonocytogenes	999	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(1)	ldh(269)	lhkA(1)	
ERR1947108.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(15)	dapE(6)	dat(5)	ldh(2)	lhkA(1)	
ERR1947109.fa	lmonocytogenes	999	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(1)	ldh(8)	lhkA(1)	
ERR1947110.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947111.fa	lmonocytogenes	999	abcZ(2)	bglA(1)	cat(11)	dapE(3)	dat(3)	ldh(1)	lhkA(7)	
ERR1947112.fa	lmonocytogenes	999	abcZ(7)	bglA(5)	cat(10)	dapE(21)	dat(1)	ldh(4)	lhkA(1)	
ERR1947113.fa	lmonocytogenes	999	abcZ(3)	bglA(9)	cat(9)	dapE(3)	dat(3)	ldh(1)	lhkA(5)	
ERR1947114.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947115.fa	lmonocytogenes	999	abcZ(5)	bglA(7)	cat(6)	dapE(4)	dat(5)	ldh(4)	lhkA(1)	
ERR1947116.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(13)	dapE(8)	dat(1)	ldh(96)	lhkA(6)	
ERR1947117.fa	lmonocytogenes	999	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1947118.fa	lmonocytogenes	999	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
ERR1947119.fa	lmonocytogenes	999	abcZ(7)	bglA(10)	cat(16)	dapE(7)	dat(5)	ldh(2)	lhkA(1)	
ERR1947120.fa	lmonocytogenes	999	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
ERR1947121.fa	lmonocytogenes	999	abcZ(7)	bglA(10)	cat(17)	dapE(6)	dat(1)	ldh(96)	lhkA(1)	
ERR1947122.fa	lmonocytogenes	999	abcZ(7)	bglA(29)	cat(8)	dapE(4)	dat(1)	ldh(2)	lhkA(1)	
ERR1947123.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947124.fa	lmonocytogenes	999	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947125.fa	lmonocytogenes	999	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR1947126.fa	lmonocytogenes	998	abcZ(7)	bglA(14)	cat(10)	dapE(19)	dat(9)	ldh(8)	lhkA(1)	
ERR1947127.fa	lmonocytogenes	994	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(~5)	lhkA(3)	
ERR1947128.fa	lmonocytogenes	994	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947129.fa	lmonocytogenes	989	abcZ(1)	bglA(1)	cat(11)	dapE(11)	dat(2)	ldh(1)	lhkA(5)	
ERR1947130.fa	lmonocytogenes	965	abcZ(7)	bglA(6)	cat(8)	dapE(8)	dat(6)	ldh(37)	lhkA(1)	
ERR1947131.fa	lmonocytogenes	958	abcZ(4)	bglA(4)	cat(4)	dapE(3)	dat(2)	ldh(1)	lhkA(5)	
ERR1947132.fa	lmonocytogenes	950	abcZ(19)	bglA(17)	cat(22)	dapE(25)	dat(15)	ldh(68)	lhkA(12)	
ERR1947133.fa	lmonocytogenes	946	abcZ(18)	bglA(11)	cat(21)	dapE(24)	dat(17)	ldh(35)	lhkA(13)	
ERR2135529.fa	lmonocytogenes	946	abcZ(6)	bglA(5)	cat(6)	dapE(4)	dat(1)	ldh(4)	lhkA(1)	
ERR2135530.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135531.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135532.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135533.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135534.fa	lmonocytogenes	946	abcZ(3)	bglA(56)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135535.fa	lmonocytogenes	946	abcZ(1)	bglA(2)	cat(12)	dapE(3)	dat(2)	ldh(5)	lhkA(3)	
ERR2135536.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135537.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135538.fa	lmonocytogenes	946	abcZ(7)	bglA(52)	cat(8)	dapE(6)	dat(1)	ldh(2)	lhkA(1)	
ERR2135539.fa	lmonocytogenes	946	abcZ(17)	bglA(13)	cat(3)	dapE(6)	dat(5)	ldh(7)	lhkA(1)	
ERR2135540.fa	lmonocytogenes	946	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
ERR2135541.fa	lmonocytogenes	946	abcZ(5)	bglA(10)	cat(8)	dapE(20)	dat(1)	ldh(7)	lhkA(1)	
ERR2135542.fa	lmonocytogenes	941	abcZ(3)	bglA(1)	cat(1)	dapE(1)	dat(3)	ldh(1)	lhkA(3)	
